id,business_name,activities,sub_groups,categories,rating,review_count,price,price_value,image_url,url,phone,distance,latitude,longitude,location,postcode,address
70,Total BS & Co.,"Café, Venues & Event Spaces, Lounges",Australian,Australian,5,2,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/fWrrr2sJErVJQgG7BL6Fkg/o.jpg,https://www.yelp.com/biz/total-bs-and-co-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 2457,775.91,-31.9539599,115.8535941,Perth,6000,"185 St Georges Terrace, Perth, 6000"
71,Tiisch,"Coffee & Tea, Bistros, Gluten-Free, Fine Dining",Australian,Australian,4.2,39,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/4cA65dMvdVMbRCk_d4Pduw/o.jpg,https://www.yelp.com/biz/tiisch-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 93214141,772.21,-31.95164,115.8519,Perth,6000,"9B 938 Hay St, Perth, 6000"
73,Tong 86,Korean,Korean,AsianOther,4,23,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/88XiH5ITH_jNB-BpQNyObQ/o.jpg,https://www.yelp.com/biz/tong-86-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 6006,347.15,-31.949503,115.86295,Perth,6000,"86 Beaufort St, Perth, 6000"
74,Aisuru Sushi,Japanese Sushi,Japanese,Japanese,4.1,51,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/7OqTv7o3q0Jlgec_oF72sQ/o.jpg,https://www.yelp.com/biz/aisuru-sushi-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 8578,9.76,-31.949025,115.859393,Northbridge,6000,"208 William St, Northbridge, 6000"
75,The Island Brew House,"Venues & Event Spaces, Brewpubs, Tapas/Small Plates",American,Other,4.4,7,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/QflnZc2c4wsW1SOLedZBLA/o.jpg,https://www.yelp.com/biz/the-island-brew-house-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9243 2711,1149.6,-31.95903043,115.8565844,Perth,6000,"1 Valdura Pl, Elizabeth Quay, Perth, 6000"
78,U&I Café,Bar,Vietnamese,Vietnamese,3,20,$,1,https://s3-media2.fl.yelpcdn.com/bphoto/ob--NkKvq4fQt_LVhtJnSQ/o.jpg,https://www.yelp.com/biz/u-and-i-Café-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 9859,108.7,-31.947982,115.859408,Northbridge,6003,"4/45 Francis St, Northbridge, 6003"
79,PappaRich,Restaurant,Malaysian,AsianOther,3.8,36,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/pHiiP-tYL_VxwSttU7_eZg/o.jpg,https://www.yelp.com/biz/papparich-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6361 1766,148.46,-31.948539,115.857833,Northbridge,6003,"101 James St, Northbridge, 6003"
80,Sauma,Indian Street Eats,Indian,Indian,3.8,30,$$$,3,https://s3-media3.fl.yelpcdn.com/bphoto/dKkcWO050ygM_NG3UAJR-A/o.jpg,https://www.yelp.com/biz/sauma-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 8682,26.6,-31.94919216,115.85938,Northbridge,6000,"200 William St, Northbridge, 6000"
81,The Tuck Shop Café,"Coffee & Tea, Restaurant",Australian,Australian,4.3,98,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/a6nXVppEE3U6g7JP78iAFA/o.jpg,https://www.yelp.com/biz/the-tuck-shop-Café-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 1659,370.21,-31.946682,115.862192,Perth,6000,"178 Newcastle St, Unit 1, Perth, 6000"
82,Tartine Café,"Coffee & Tea, International",International,Other,4.7,6,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/Bfe4mTpTkyqBpo5COkUxEw/o.jpg,https://www.yelp.com/biz/tartine-Café-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 1195,308.73,-31.95134294,115.8576536,Perth,6000,"140 William St, Perth, 6000"
88,Tra Vinh,Vietnamese,Vietnamese,Vietnamese,3.9,14,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/YLjhRtbn-k5PsVihxy2fnQ/o.jpg,https://www.yelp.com/biz/tra-vinh-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 1335,270.02,-31.946856,115.860762,Northbridge,6003,"267-269 William St, Northbridge, 6003"
89,Post,"Bistro, Modern Australian",Australian,Australian,4.1,16,$$$,3,https://s3-media4.fl.yelpcdn.com/bphoto/GPAXcWgjMhnIuRllHHAZcQ/o.jpg,https://www.yelp.com/biz/post-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6168 7822,756.81,-31.95569136,115.8604905,Perth,6000,"Barrack St, Perth, 6000"
90,Mr Fox on William,"Café, Breakfast & Brunch",Australian,Australian,3.7,7,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/MoeVDhr72xmCIDua_rSoNQ/o.jpg,https://www.yelp.com/biz/mr-fox-on-william-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 419 924 236,183.62,-31.94755529,115.8603558,Perth,6000,"270 William St, Perth, 6000"
92,D'Angkasa Malaysian Restaurant,"Halal, Malaysian",Asian Fusion,AsianFusion,3.3,6,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/igClp3x_opP3CyPh0zdATA/o.jpg,https://www.yelp.com/biz/d-angkasa-malaysian-restaurant-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 93251747,693.09,-31.95490727,115.8615157,Perth,6000,"566 Hay St, Perth, 6000"
93,City Garden Chinese Restaurant,Chinese,Chinese,Chinese,4,6,$,1,https://s3-media1.fl.yelpcdn.com/bphoto/U-9Kfab_hCQZXeVNcgkqfg/o.jpg,https://www.yelp.com/biz/city-garden-chinese-restaurant-northbridge-4?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 8145,208.28,-31.94891,115.85708,Northbridge,6003,"68 Roe Street, Shop 11, Northbridge, 6003"
95,La Bistro Café,"Café, Breakfast & Brunch",Australian,Australian,5,1,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/l3dz3QHa4Y-qASNhWco3Fg/o.jpg,https://www.yelp.com/biz/la-bistro-Café-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 405 523 840,587.43,-31.95416,115.86023,Perth,6000,"69 Barrack St, Perth, 6000"
97,Took Bae Kee Korean Restaurant,Korean,Korean,AsianOther,4.2,9,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/UzDxZcunc1KEp9-mnNZfdQ/o.jpg,https://www.yelp.com/biz/took-bae-kee-korean-restaurant-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 4268,459.98,-31.952871,115.860906,Perth,6000,"127 Barrack St, Perth, 6000"
98,James Parker Sushi & Sake Bar,Japanese,Japanese,Japanese,4.1,20,$$$$,4,https://s3-media4.fl.yelpcdn.com/bphoto/1QjYqMgARILsa7aBVObXKA/o.jpg,https://www.yelp.com/biz/james-parker-sushi-and-sake-bar-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 2525,390.58,-31.947179,115.855766,Northbridge,6003,"Shop 2, 182 James St, Northbridge, 6003"
101,Lalla Rookh Bar & Eating House,Wine Bar,Italian,Italian/Pizza,4.2,52,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/indBfEg0ckvazfera7ofgQ/o.jpg,https://www.yelp.com/biz/lalla-rookh-bar-and-eating-house-perth-4?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 7077,751.93,-31.9557,115.8581,Perth,6006,"77 St Georges Terrace, Perth, 6006"
102,Arirang Korean BBQ Restaurant Café,Café,Korean,AsianOther,3.1,20,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/ywnudZl6Q9M3HfsMJDVWUg/o.jpg,https://www.yelp.com/biz/arirang-korean-bbq-restaurant-Café-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 4855,551.05,-31.95381,115.86037,Perth,6006,"91-93 Barrack St, Perth, 6006"
104,Took Bae Kee 1 Korean Restaurant,Fast Food,Korean,AsianOther,4.3,7,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/kjG-BEWzgsPzLDmOoiQ3rw/o.jpg,https://www.yelp.com/biz/took-bae-kee-1-korean-restaurant-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9225 4557,724.31,-31.95503,115.8622,Perth,6000,"Shop 6, 542 Hay St, Perth, 6000"
108,Kungfu Kitchen,"Szechuan, Noodles, Soup",Chinese,Chinese,3.6,9,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/GawhCqveQRkeCtNbxl0G-g/o.jpg,https://www.yelp.com/biz/kungfu-kitchen-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6260 2297,364.14,-31.946968,115.8623931,Northbridge,6003,"2/139 Newcastle St, Northbridge, 6003"
109,Northbridge Brewing Company,"Bar, Restaurant, Brewery",Australian,Australian,3.8,37,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/8DGHjfQIaCXr7-lh832ASg/o.jpg,https://www.yelp.com/biz/northbridge-brewing-company-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6151 6481,264.11,-31.94753988,115.857081,Northbridge,6003,"44 Lake St, Northbridge, 6003"
111,Sorrento Restaurant,Italian,Italian,Italian/Pizza,3.8,26,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/YCXHo_B-k9URVrY-L13w3Q/o.jpg,https://www.yelp.com/biz/sorrento-restaurant-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 7461,296.59,-31.947692,115.85656,Northbridge,6003,"158 James St, Northbridge, 6003"
113,Uncle Joe's Mess Hall,"Restaurant, Coffee & Tea",Australian,Australian,4.1,32,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/dSzXfXyVH0C_qebguxZv2g/o.jpg,https://www.yelp.com/biz/uncle-joes-mess-hall-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9321 4502,418.31,-31.95108,115.855667,Perth,6000,"76 King St, Perth, 6000"
114,Outback Jacks Bar & Grill,Steakhouses,Australian,Australian,3.1,19,$$$,3,https://s3-media4.fl.yelpcdn.com/bphoto/8wwHlOqRtkHyoIe5Z4s3Rg/o.jpg,https://www.yelp.com/biz/outback-jacks-bar-and-grill-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 7346,189.3,-31.948142,115.857566,Northbridge,6003,"124 James St, Northbridge, 6003"
115,Gami Chicken & Beer,"Chicken Shop, Beer Bar",Korean,AsianOther,4,22,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/aee0jsub5GnsTNXXOZBHVA/o.jpg,https://www.yelp.com/biz/gami-chicken-and-beer-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9322 7806,561.91,-31.95081319,115.8537879,Perth,6000,"Shop 3B, Shafto Ln, Perth, 6000"
116,Chopsticks Vietnamese Restaurant,Vietnamese,Vietnamese,Vietnamese,4,6,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/ls2jI9Zocp6ElbGdaYsuGQ/o.jpg,https://www.yelp.com/biz/chopsticks-vietnamese-restaurant-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 3625,401.75,-31.94675,115.8627,Perth,6000,"168 Newcastle St, Perth, 6000"
117,The Aviary,"Bar, Venue & Event Spaces",Australian,Australian,3.6,62,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/JjX0EBIoEOHhYycOLcHKfQ/o.jpg,https://www.yelp.com/biz/the-aviary-perth-6?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9460 9959,366.43,-31.95201,115.85823,Perth,6000,"Level 1 140 William St, Perth, 6000"
118,Viet Hoa Vietnamese Restaurant,Chinese,Chinese,Chinese,3.8,41,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/nJfWqlh8fy8Gm6OwJ21DYA/o.jpg,https://www.yelp.com/biz/viet-hoa-vietnamese-restaurant-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 2127,452.66,-31.94532,115.861482,Perth,6000,"349 William St, Unit 1, Perth, 6000"
120,The Wolf Espresso,"Coffee & Tea, Breakfast & Brunch, Burgers",Australian,Australian,4.3,16,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/-sUkng8rj4W0U1CGnfRJNA/o.jpg,https://www.yelp.com/biz/the-wolf-espresso-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 6315,530.44,-31.95276,115.85562,Perth,6000,"6/800 Hay St, Perth, 6000"
121,Varsity Burgers - Northbridge,Burgers and Snacks,Australian,Australian,4.2,37,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/Qw6eCQFF1m3mQ-QHtcqPdA/o.jpg,https://www.yelp.com/biz/varsity-burgers-northbridge-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6149 6622,311.62,-31.9461917,115.8587925,Northbridge,6003,"94 Aberdeen street, Northbridge, 6003"
122,Noodle Forum,"Chinese, Asian, Malaysian Noodles",AsianFusion,AsianFusion,4.1,34,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/LAc4dis03r8aSQFCBeqlzg/o.jpg,https://www.yelp.com/biz/noodle-forum-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6113 1554,649.94,-31.9546092,115.8610832,Perth,6000,"Shop 16 & 17, Equus Retail Arcade, 580 Hay St, Perth, 6000"
123,The Apple Daily Bar & Eating House,An Exotic Fusion of Street Food,AsianFusion,AsianFusion,3.8,31,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/_xc68fbcdm3n1ME3YsuQJw/o.jpg,https://www.yelp.com/biz/the-apple-daily-bar-and-eating-house-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6282 0000,729.15,-31.954479,115.855159,Perth,6000,"125 St Georges Tce, Level 1, Perth, 6000"
124,Ezra Pound,"Cocktails, Beer, Wine and Food",Australian,Australian,4.1,29,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/zusD3Aq6DBj0P22OftLkvg/o.jpg,https://www.yelp.com/biz/ezra-pound-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 415 757 666,48.21,-31.949285,115.858993,Northbridge,6000,"189 William St, Shop 17, Northbridge, 6000"
125,Restaurant Jun,Japanese,Japanese,Japanese,4,20,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/W1DSy2HuC0x0-B-3zeIUrg/o.jpg,https://www.yelp.com/biz/restaurant-jun-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 3339,677.46,-31.954774,115.861463,Perth,6000,"568 Hay St, Perth, 6000"
126,Bar Shanghai,"Bar, Restaurant",Chinese,Chinese,3.4,12,$,1,https://s3-media2.fl.yelpcdn.com/bphoto/ZhtR7BYilvxEZZYx5ZiqNw/o.jpg,https://www.yelp.com/biz/bar-shanghai-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 1442,194.62,-31.94852,115.85733,Northbridge,6003,"123 James St, Northbridge, 6003"
127,Tasik Restaurant,Restaurant,Indonesian,AsianOther,4.3,18,$,1,https://s3-media2.fl.yelpcdn.com/bphoto/4JBXCSLvKon0TAZ4Uxc_og/o.jpg,https://www.yelp.com/biz/tasik-restaurant-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 1884,214.96,-31.947051,115.859707,Northbridge,6003,"63 Aberdeen St, Northbridge, 6003"
128,P'tite Ardoise Bistro,Restaurant,French,European,4.4,32,$$$,3,https://s3-media1.fl.yelpcdn.com/bphoto/Zn_41Th5oaEi1xTnFnmPCg/o.jpg,https://www.yelp.com/biz/ptite-ardoise-bistro-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9228 2008,799.98,-31.94425,115.86568,Perth,6003,"283 Beaufort St, Perth, 6003"
130,Andaluz Bar & Tapas,"Bar, Tapas/Small Plates",Spanish,European,4.1,35,$$$,3,https://s3-media3.fl.yelpcdn.com/bphoto/s7TW3bHhMuaaQM_oiqsk_A/o.jpg,https://www.yelp.com/biz/andaluz-bar-and-tapas-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 0092,749.24,-31.955449,115.8572,Perth,6000,"21 Howard St, Perth, 6000"
132,Meet & Bun,"Burgers, Gluten-Free, Fast Food",FastFood,FastFood,4.2,6,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/v7_AJwxsfgUJL3j6OtmMLw/o.jpg,https://www.yelp.com/biz/meet-and-bun-perth-3?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 6161 7466,671.5,-31.95491335,115.858153,Perth,6000,"Shop 114, 72 Georges Terrace, Trinity Arcade, Perth, 6000"
135,Tak Chee House,Malaysian,Malaysian,AsianOther,3.8,25,$,1,https://s3-media2.fl.yelpcdn.com/bphoto/whfk6wmGn-zvJ4mJ9co_5g/o.jpg,https://www.yelp.com/biz/tak-chee-house-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 9445,448.4,-31.945471,115.861716,Northbridge,6003,"364 William St, Shop 1, Northbridge, 6003"
136,Duotone,Coffee & Tea,Australian,Australian,4.4,23,$$,2,https://s3-media2.fl.yelpcdn.com/bphoto/JitcY90sYhCsFvXC-l_Kkw/o.jpg,https://www.yelp.com/biz/duotone-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 9396,1325.75,-31.957557,115.86906,East Perth,6004,"Unit 6, 313 Hay St, East Perth, 6004"
138,Bulgogi BBQ Restaurant,Korean,Korean,AsianOther,4.4,9,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/ej1-LjEHI12sn_RZuZ7MUg/o.jpg,https://www.yelp.com/biz/bulgogi-bbq-restaurant-east-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 0123,1423.62,-31.957785,115.870256,East Perth,6004,"282 Hay St, East Perth, 6004"
139,Mix,Cinema,Mexican,Mexican,4.3,12,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/wqAE7MApQuGlKSBdHu4NVw/o.jpg,https://www.yelp.com/biz/mix-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 7453,593.5,-31.954061,115.861168,Perth,6000,"Shop 211, Perth, 6000"
142,Flipside Burger Bar,Burgers,FastFood,FastFood,3.8,18,$,1,https://s3-media1.fl.yelpcdn.com/bphoto/5MyUxRKJH5F-hWYDeDZJ6A/o.jpg,https://www.yelp.com/biz/flipside-burger-bar-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 92288822,44.76,-31.94879,115.85978,Perth,6000,"222 William St, Perth, 6000"
143,Recess,Café,Australian,Australian,4.6,9,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/SAExu0DSJzc03rsuSg9NsQ/o.jpg,https://www.yelp.com/biz/recess-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9325 3945,477.56,-31.95289,115.86144,Perth,6000,"Shop 1, 138 Barrack St, Perth, 6000"
144,Dao Vien Vietnamese Restaurant,Restaurant,Vietnamese,Vietnamese,4.3,9,$,1,https://s3-media3.fl.yelpcdn.com/bphoto/7O1VARoqoWsy8BuAUWrYkA/o.jpg,https://www.yelp.com/biz/dao-vien-vietnamese-restaurant-northbridge-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9227 8037,751.1,-31.946651,115.851845,Northbridge,6003,"3 Fitzgerald St, Northbridge, 6003"
148,Seoul Buffet,Restaurant,Korean,AsianOther,3.4,5,$$,2,https://s3-media1.fl.yelpcdn.com/bphoto/SN3LUThNJ5QBaqEXJY4xJA/o.jpg,https://www.yelp.com/biz/seoul-buffet-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9238 2398,118.9,-31.947983,115.859847,Northbridge,6003,"235 William, Northbridge, 6003"
149,Gramercy Bar and Kitchen,"Bar, Restaurant",Australian,Australian,4,12,$$,2,https://s3-media4.fl.yelpcdn.com/bphoto/LFQxR5LPfJF_mLghFbXaCw/o.jpg,https://www.yelp.com/biz/gramercy-bar-and-kitchen-perth?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9481 1020,602.48,-31.953545,115.85593,Perth,6000,"10/777 Hay St,  Perth, 6000"
151,Billy Lee's Chinese Restaurant,Chinese,Chinese,Chinese,3.9,12,$$,2,https://s3-media3.fl.yelpcdn.com/bphoto/Qv5x9g7Fq1Vgqfhg9qBkpw/o.jpg,https://www.yelp.com/biz/billy-lees-chinese-restaurant-northbridge?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9328 4003,220.78,-31.949005,115.856988,Northbridge,6003,"15 / 66 Roe St, Northbridge, 6003"
152,The Cutting Board,"Salad, Gluten-Free",Australian,Australian,3.3,7,$,1,https://s3-media4.fl.yelpcdn.com/bphoto/121Sq1PoiFBFUWuF_ZM18Q/o.jpg,https://www.yelp.com/biz/the-cutting-board-perth-2?adjust_creative=UAtb9qeUkheG0Rajqd6ggA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UAtb9qeUkheG0Rajqd6ggA,+61 8 9221 9996,616.55,-31.95094142,115.8654293,Perth,6000,"Unit 2, 202 Pier St, Perth, 6000"
